node_id,round,simulation_time,packet_rate,energy_remaining,energy_consumed_uJ,dist_to_ch,dist_to_bs,is_cluster_head,x_pos,y_pos,adv_ch_sent,adv_ch_rcvd,join_req_sent,join_req_rcvd,sch_sent,sch_rcvd,data_sent,data_rcvd,data_sent_bs,send_rcv_ratio,nbr_1_status,nbr_2_status,nbr_3_status,nbr_4_status,nbr_5_status,label
82,2,2,58.7012,94.2783,2.54399,15.2367,51.1089,1,62.7647,99.4892,1,4,0,4,1,0,4,4,4,1,1,1,1,1,1,0
83,2,2,63.4025,94.2036,3.61729,42.7555,55.339,0,20.1089,96.5717,0,2,1,0,0,1,7,7,0,1,1,1,1,1,0,0
84,2,2,17.7246,96.0234,2.55875,13.9595,33.2845,0,75.3378,28.4163,0,5,1,0,0,1,2,2,0,1,1,0,1,0,1,0
85,2,2,30.676,95.9236,1.20634,10.6649,44.3798,0,34.9543,8.24844,0,4,1,0,0,1,4,4,0,1,1,0,1,1,1,0
86,2,2,57.0296,97.7257,1.11231,44.7262,50.105,0,19.1691,89.4963,1,4,1,0,0,1,6,6,0,1,1,1,1,0,1,0
87,2,2,68.2169,93.7269,3.34059,22.3487,47.994,0,97.6112,43.9505,0,5,1,0,0,1,7,7,0,1,1,1,0,1,1,0
88,2,2,39.7928,96.8265,2.03205,10.9544,66.1061,0,2.02139,4.52403,0,5,1,0,0,1,4,4,0,1,1,1,1,1,0,0
89,2,2,72.1308,96.1578,2.33062,13.9065,53.7131,0,93.9811,80.8345,0,5,1,0,0,1,8,8,0,1,1,1,1,1,1,0
90,2,2,8.18861,94.5843,4.18222,33.054,5.33065,0,47.0956,45.5301,0,2,1,0,0,1,1,1,0,1,1,1,1,1,1,0
91,2,2,52.9668,95.4265,1.52493,21.0369,31.2547,0,81.2476,49.3313,0,3,1,0,0,1,6,6,0,1,0,1,1,1,1,0
92,2,2,66.8749,96.7484,1.5293,20.3974,60.5966,1,0.293673,15.3413,1,4,0,11,1,0,10,10,10,1,0,1,1,1,1,0
93,2,2,61.722,96.6501,1.32255,32.1733,8.19786,0,57.2239,53.8756,0,2,1,0,0,1,7,7,0,1,1,1,1,1,1,0
94,2,2,13.2269,93.6891,3.44146,28.8192,9.78345,0,46.3859,40.9085,0,5,1,0,0,1,2,2,0,1,1,1,1,0,1,0
95,2,2,35.941,97.827,1.25441,16.8746,32.2563,0,18.4592,43.2438,0,6,1,0,0,1,4,4,0,1,1,1,1,1,1,0
96,2,2,39.08,96.8938,1.12418,10.8639,49.4354,0,7.18826,25.2813,0,4,1,0,0,1,4,4,0,1,1,0,1,1,1,0
97,2,2,35.903,94.8725,2.36713,16.591,58.465,0,99.0315,81.8445,0,4,1,0,0,1,4,4,0,1,1,1,1,1,1,0
98,2,2,20.3724,96.3312,2.43773,7.41354,46.0626,0,66.4169,93.0377,0,1,1,0,0,1,3,3,0,1,1,1,1,1,1,0
0,3,3,51.8173,89.1712,4.48881,12.2717,49.0926,0,71.1533,5.69855,0,5,1,0,0,1,15,10,0,0.666667,1,1,1,1,1,1
1,3,3,55.3479,93.5621,2.34005,11.8335,23.7091,0,52.7785,26.4543,0,3,1,0,0,1,17,15,0,0.882353,1,1,1,1,1,1
2,3,3,80.8904,91.4699,2.03765,30.1523,46.9971,0,24.5304,10.5029,0,1,1,0,0,1,11,9,0,0.818182,1,1,1,1,0,1
3,3,3,22.2914,89.4963,3.09963,12.8036,35.0151,1,74.7048,25.1862,2,3,0,10,1,0,9,9,9,1,1,1,1,1,1,1
4,3,3,60.2731,91.6827,2.64045,36.1649,54.1508,0,19.4793,5.26976,0,1,1,0,0,1,12,9,0,0.75,1,1,1,1,1,1
5,3,3,53.6647,91.1603,4.19961,9.1056,36.1801,0,81.1579,31.6103,0,3,1,0,0,1,12,10,0,0.833333,1,1,1,1,1,1
6,3,3,39.7314,90.8824,2.95444,21.3186,34.6748,0,27.9191,76.7353,0,3,1,0,0,1,13,10,0,0.769231,1,1,1,1,1,1
7,3,3,74.6492,91.3215,2.41823,7.55992,37.3911,0,49.6493,87.3895,0,3,1,0,0,1,16,14,0,0.875,1,1,1,1,1,1
8,3,3,73.4089,90.6113,2.3151,18.1848,33.7972,0,83.7463,48.1468,0,4,1,0,0,1,13,9,0,0.692308,1,1,1,1,1,1
9,3,3,0.5,89.6023,3.92859,16.7721,46.2688,0,4.60591,58.9542,0,3,1,0,0,1,14,12,0,0.857143,1,1,1,1,1,1
10,3,3,55.9262,92.6049,2.07068,21.3338,41.2395,0,77.5776,80.6623,0,2,1,0,0,1,16,12,0,0.75,1,1,1,1,1,1
11,3,3,67.7157,90.0509,3.10227,32.3535,55.0774,0,1.38043,24.1222,0,3,1,0,0,1,9,7,0,0.777778,1,1,1,1,1,1
12,3,3,108.746,89.5801,4.84724,24.976,38.384,0,29.5639,17.5085,0,3,1,0,0,1,11,3,0,0.272727,1,1,1,1,1,2
13,3,3,72.5906,86.677,4.86195,8.0118,55.3403,1,85.1952,7.29351,2,10,0,9,1,0,9,9,0,1,1,1,1,1,1,2
14,3,3,82.7242,87.7282,4.11641,7.74926,33.1236,0,67.6533,21.9726,0,2,1,0,0,1,9,2,0,0.222222,1,1,1,1,1,2
15,3,3,117.7,90.5658,4.64079,33.8276,59.8187,0,90.2276,94.2721,0,3,1,0,0,1,12,3,0,0.25,1,1,1,1,1,2
16,3,3,64.5041,89.6069,2.6298,48.4021,64.5779,0,3.36146,5.33291,0,3,1,0,0,1,7,2,0,0.285714,1,1,1,1,1,2
17,3,3,7.08019,95.7329,0.944083,33.6156,60.4469,0,89.6885,95.5922,0,3,1,0,0,1,1,1,0,1,1,1,1,1,1,0
18,3,3,40.5375,95.5081,1.01652,40.2495,53.2729,0,99.9801,68.4387,0,6,1,0,0,1,5,5,0,1,1,1,1,1,1,0
19,3,3,77.7735,91.2425,2.71601,4.88266,55.8845,0,91.0767,12.1082,0,5,1,0,0,1,8,8,0,1,1,1,1,1,1,0
20,3,3,57.2425,94.9288,1.05915,15.72,31.4814,0,81.1182,45.2321,0,3,1,0,0,1,6,6,0,1,1,1,1,1,1,0
21,3,3,68.3717,94.4787,2.22326,14.9224,28.4956,0,25.5306,64.6031,0,5,1,0,0,1,7,7,0,1,1,1,1,1,1,0
22,3,3,32.6596,91.8928,1.40887,4.76549,43.8683,0,75.7194,14.4621,0,1,1,0,0,1,4,4,0,1,1,1,1,1,1,0
23,3,3,24.8115,93.9239,1.17185,9.29027,51.5158,1,89.2534,16.6377,1,7,0,11,1,0,10,10,10,1,1,1,1,1,1,0
24,3,3,11.6834,93.2701,2.31075,24.5609,37.4587,0,85.5261,61.8763,0,1,1,0,0,1,2,2,0,1,1,1,1,1,1,0
25,3,3,40.622,93.6885,2.24948,14.0758,33.7449,0,19.8109,65.0778,0,3,1,0,0,1,5,5,0,1,1,1,1,1,1,0
26,3,3,24.7789,95.0983,2.13638,13.4884,27.5909,0,25.6396,62.9549,0,2,1,0,0,1,3,3,0,1,1,1,1,1,1,0
27,3,3,57.0791,91.137,2.93015,16.1949,28.6729,0,40.4412,22.9673,0,3,1,0,0,1,6,6,0,1,0,1,1,1,1,0
28,3,3,22.5528,94.0228,1.90667,23.8991,50.5765,0,34.1836,1.96024,0,5,1,0,0,1,3,3,0,1,1,1,1,1,1,0
29,3,3,23.0469,93.2253,4.39714,7.67036,31.3265,0,47.8505,18.7473,0,4,1,0,0,1,3,3,0,1,1,1,1,1,1,0
30,3,3,63.5467,91.9488,2.00693,43.0642,58.5143,0,99.805,80.7145,0,6,1,0,0,1,7,7,0,1,1,1,1,1,1,0
31,3,3,46.6549,96.0317,1.10492,7.67845,36.5392,0,49.5313,86.5362,0,5,1,0,0,1,5,5,0,1,1,1,1,1,1,0
32,3,3,68.0259,91.2721,3.25017,10.9253,39.4971,0,67.9737,85.1706,0,2,1,0,0,1,7,7,0,1,1,1,1,0,1,0
33,3,3,51.0761,93.5049,3.33458,22.8523,35.5412,1,54.3849,14.7303,1,10,0,9,1,0,8,8,8,1,1,1,1,1,1,0
34,3,3,36.2035,93.4727,1.90061,16.5956,47.8876,0,36.6947,96.0021,0,4,1,0,0,1,4,4,0,1,1,1,1,1,1,0
35,3,3,29.4738,93.3021,2.00032,25.7662,50.6802,0,5.94293,75.0492,0,6,1,0,0,1,3,3,0,1,1,1,1,1,1,0
36,3,3,68.0445,93.8809,1.85346,16.5245,21.4749,0,56.5268,70.4591,1,2,1,0,0,1,7,7,0,1,1,1,1,0,1,0
37,3,3,43.3767,93.9562,2.15617,8.79508,28.8254,0,22.67,59.1639,0,5,1,0,0,1,5,5,0,1,1,1,1,1,1,0
38,3,3,57.4108,94.5948,2.63095,33.8989,48.3169,0,14.247,17.5001,0,5,1,0,0,1,6,6,0,1,1,1,1,1,1,0
39,3,3,61.3508,95.1668,1.31999,0.24171,30.3984,0,19.6179,50.9949,0,5,1,0,0,1,7,7,0,1,1,1,1,1,1,0
40,3,3,27.3436,92.4564,2.28766,3.61638,15.6414,0,64.4886,44.1066,1,2,1,0,0,1,3,3,0,1,1,1,1,1,1,0
41,3,3,74.7192,94.7016,1.65507,4.6196,34.0391,0,70.6626,22.9498,0,3,1,0,0,1,8,7,0,0.875,1,1,1,1,1,0
42,3,3,3.70719,95.1888,1.12185,13.0919,46.6752,0,63.4803,5.31376,0,1,1,0,0,1,1,1,0,1,1,1,1,1,1,0
43,3,3,34.8194,95.1132,1.40441,8.0118,47.3412,1,80.4288,13.7333,1,4,0,7,1,0,7,7,7,1,1,1,1,1,1,0
44,3,3,48.3522,91.205,2.91845,15.6083,16.0045,0,56.0551,35.1852,0,3,1,0,0,1,5,5,0,1,1,1,1,1,1,0
45,3,3,14.2602,91.5356,1.43028,15.9188,22.2456,0,51.2314,72.2115,0,4,1,0,0,1,2,2,0,1,1,1,1,1,1,0
46,3,3,68.1793,92.6885,2.9448,3.42266,31.6713,0,71.848,27.0711,0,4,1,0,0,1,7,7,0,1,1,1,1,1,1,0
47,3,3,69.5626,95.0824,2.72212,11.8893,26.9483,0,46.1701,23.3253,0,1,1,0,0,1,7,7,0,1,1,1,1,1,1,0
48,3,3,28.8626,95.8487,1.22868,30.4911,51.1337,0,6.28699,23.4702,0,5,1,0,0,1,3,3,0,1,1,1,1,1,1,0
49,3,3,45.0348,92.6173,3.17349,27.633,47.4762,0,96.982,43.1679,0,3,1,0,0,1,5,5,0,1,1,1,1,1,1,0
50,3,3,65.4272,90.3081,2.45691,9.55138,24.0657,0,26.9308,56.8536,0,4,1,0,0,1,7,7,0,1,1,1,1,1,1,0
51,3,3,31.3353,91.9122,1.78091,40.162,51.9176,0,96.392,73.3071,0,3,1,0,0,1,4,4,0,1,1,1,1,1,1,0
52,3,3,65.0865,92.5667,2.79299,22.2218,48.7385,0,3.47166,35.4897,0,4,1,0,0,1,7,7,0,1,1,1,1,1,1,0
53,3,3,11.5957,93.9545,2.47565,33.0943,37.664,1,57.1975,86.9699,1,6,0,4,1,0,4,4,4,1,1,1,1,1,1,0
54,3,3,37.626,95.3051,0.918268,3.89353,34.0888,0,76.5475,28.6161,0,5,1,0,0,1,4,4,0,1,1,1,1,1,1,0
55,3,3,17.5027,93.8022,1.80943,19.1628,32.2426,0,80.973,58.9586,0,2,1,0,0,1,2,2,0,1,1,1,1,1,1,0
56,3,3,40.3267,93.9527,2.65061,7.91725,40.1017,0,48.0779,9.94441,0,6,1,0,0,1,5,5,0,1,1,1,1,1,1,0
57,3,3,23.3816,93.5552,2.8299,16.0715,26.6173,0,41.7693,24.6872,0,2,1,0,0,1,3,3,0,1,1,1,0,1,1,0
58,3,3,15.1078,91.5112,2.81022,30.456,47.1023,0,96.9411,46.1074,0,5,1,0,0,1,2,2,0,1,1,0,1,1,1,0
59,3,3,35.3,93.7514,2.5812,12.4766,43.199,0,69.579,88.5073,0,3,1,0,0,1,4,4,0,1,1,1,1,0,1,0
60,3,3,20.9163,93.5181,2.00466,5.66422,60.3753,0,90.4494,5.17785,0,4,1,0,0,1,3,3,0,1,1,1,1,1,1,0
61,3,3,53.8747,93.4111,1.43148,19.9418,48.0034,0,3.19069,39.36,0,3,1,0,0,1,6,6,0,1,1,1,1,1,1,0
62,3,3,86.5664,96.283,1.11231,29.849,40.3647,0,84.8745,70.3243,0,4,1,0,0,1,9,9,0,1,1,1,1,1,1,0
63,3,3,17.2544,93.6653,1.02654,37.9557,30.64,1,19.3766,51.0087,1,4,0,8,1,0,7,7,7,1,1,1,1,1,1,0
64,3,3,29.8271,94.0359,1.01074,11.1074,45.3657,0,70.2084,9.38396,0,6,1,0,0,1,3,3,0,1,1,0,1,1,1,0
65,3,3,16.5747,94.9514,2.14354,27.9359,37.1788,0,80.3971,71.4074,0,2,1,0,0,1,2,2,0,1,1,1,1,1,1,0
66,3,3,21.4421,93.8593,2.69901,11.1432,23.938,0,67.5847,33.7578,0,3,1,0,0,1,3,3,0,1,1,1,1,1,1,0
67,3,3,58.46,95.9723,1.53476,16.7813,13.9526,0,36.0668,49.2631,0,2,1,0,0,1,6,6,0,1,1,1,1,1,1,0
68,3,3,47.3735,94.334,2.05136,35.8904,50.9719,0,12.1577,15.8518,0,5,1,0,0,1,5,5,0,1,1,1,1,1,1,0
69,3,3,6.5078,92.7736,2.63227,8.93496,33.2967,0,62.2192,19.0265,0,1,1,0,0,1,1,1,0,1,1,1,1,1,1,0
70,3,3,73.2819,93.0059,2.57247,12.0064,37.6004,0,68.4439,82.766,0,2,1,0,0,1,8,8,0,1,1,1,1,1,1,0
71,3,3,32.6633,92.1711,2.31188,6.48022,54.6388,0,95.1762,19.2672,0,3,1,0,0,1,4,4,0,1,1,1,1,1,1,0
72,3,3,38.585,92.8912,2.72071,33.9468,46.8815,0,94.0611,66.0155,0,4,1,0,0,1,4,4,0,1,1,1,1,1,1,0
73,3,3,32.8744,91.5746,1.83435,10.469,15.7616,1,65.5711,47.5572,1,8,0,11,1,0,11,11,11,1,1,1,1,1,1,0
74,3,3,49.4934,92.6235,2.84986,42.6796,56.1925,0,11.509,9.06055,0,4,1,0,0,1,5,5,0,1,1,1,1,1,1,0
75,3,3,11.626,90.0962,3.99845,12.6254,10.2215,0,45.8408,59.3371,0,3,1,0,0,1,2,2,0,1,1,1,1,1,1,0
76,3,3,48.0711,93.7764,0.890574,9.99235,39.584,0,64.2375,13.065,0,3,1,0,0,1,5,5,0,1,1,1,1,1,1,0
77,3,3,28.3409,92.1,2.90935,10.9563,46.7888,0,65.4655,94.1589,0,2,1,0,0,1,3,3,0,1,1,1,1,1,1,0
78,3,3,74.3528,96.6424,1.8022,18.1624,59.1178,0,4.34297,87.5546,0,5,1,0,0,1,8,7,0,0.875,1,1,1,1,1,0
79,3,3,39.1808,94.2593,1.68696,11.876,43.7698,0,64.6474,8.75378,0,3,1,0,0,1,4,4,0,1,0,1,1,1,1,0
80,3,3,32.8851,95.238,1.37953,10.6977,46.0058,0,29.2898,91.0806,0,4,1,0,0,1,4,4,0,1,1,1,1,1,1,0
81,3,3,52.7474,94.4379,2.43487,17.8811,45.0632,0,7.2008,64.1039,0,4,1,0,0,1,6,6,0,1,1,1,1,1,1,0
82,3,3,64.3806,92.9261,1.35214,13.7013,51.1089,0,62.7647,99.4892,0,4,1,0,0,1,7,7,0,1,1,1,1,1,1,0
83,3,3,14.4223,91.6746,2.529,38.3114,55.339,1,20.1089,96.5717,1,5,0,10,1,0,9,9,9,1,1,1,1,1,1,0
84,3,3,77.524,94.4439,1.57947,3.29159,33.2845,0,75.3378,28.4163,0,3,1,0,0,1,8,7,0,0.875,1,1,1,1,1,0
85,3,3,63.096,93.3762,2.54741,20.4832,44.3798,0,34.9543,8.24844,0,3,1,0,0,1,7,7,0,1,1,1,1,1,1,0
86,3,3,69.457,95.7829,1.94281,7.13754,50.105,0,19.1691,89.4963,0,2,1,0,0,1,7,7,0,1,1,1,1,1,1,0
87,3,3,8.14807,92.376,1.35085,28.563,47.994,0,97.6112,43.9505,0,3,1,0,0,1,1,1,0,1,1,1,1,1,1,0
88,3,3,68.0796,94.7092,2.11732,49.6188,66.1061,0,2.02139,4.52403,0,2,1,0,0,1,7,7,0,1,1,1,1,1,1,0
89,3,3,39.225,93.2475,2.91031,37.2917,53.7131,0,93.9811,80.8345,0,5,1,0,0,1,4,4,0,1,1,1,1,1,1,0
90,3,3,46.9694,91.5398,3.04449,13.1236,5.33065,0,47.0956,45.5301,0,5,1,0,0,1,5,5,0,1,1,1,1,0,1,0
91,3,3,15.6917,93.5773,1.84927,15.7765,31.2547,0,81.2476,49.3313,0,4,1,0,0,1,2,2,0,1,1,1,1,1,1,0
92,3,3,26.4106,94.0877,2.66073,40.4515,60.5966,0,0.293673,15.3413,0,6,1,0,0,1,3,3,0,1,1,1,1,1,1,0
93,3,3,33.1865,94.3671,2.28301,10.469,8.19786,1,57.2239,53.8756,1,8,0,8,1,0,8,8,8,1,1,1,1,1,0,0
94,3,3,18.213,91.869,1.82013,16.8999,9.78345,0,46.3859,40.9085,0,1,1,0,0,1,2,2,0,1,1,1,1,1,1,0
95,3,3,73.4743,96.6228,1.20427,7.81889,32.2563,0,18.4592,43.2438,0,6,1,0,0,1,8,8,0,1,1,1,1,1,1,0
96,3,3,36.7328,94.4523,2.44147,28.4685,49.4354,0,7.18826,25.2813,0,1,1,0,0,1,4,4,0,1,1,1,1,1,1,0
97,3,3,80.4965,93.0302,1.84232,42.1468,58.465,0,99.0315,81.8445,0,3,1,0,0,1,9,9,0,1,1,1,1,1,1,0
98,3,3,13.8646,93.8355,2.49578,11.037,46.0626,0,66.4169,93.0377,0,2,1,0,0,1,2,2,0,1,1,1,1,1,1,0
0,4,4,6.85355,86.0935,3.07767,9.64297,8.84913,0,57.1363,44.7674,0,4,1,0,0,1,11,8,0,0.727273,1,1,1,1,1,1
1,4,4,23.6157,92.0287,1.53336,14.8333,51.4655,0,96.697,71.6352,0,5,1,0,0,1,4,2,0,0.5,1,1,1,0,1,1
2,4,4,50.7905,89.1447,2.32522,26.8436,27.4895,0,22.7523,53.6377,0,1,1,0,0,1,14,10,0,0.714286,0,1,1,1,1,1
3,4,4,67.0955,87.1671,2.32917,41.7006,49.8266,0,0.179944,49.1927,0,3,1,0,0,1,19,12,0,0.631579,1,1,1,1,1,1
4,4,4,21.0196,88.6718,3.01087,6.52131,30.9375,1,79.3551,59.7677,2,6,0,5,1,0,5,5,5,1,0,1,1,1,1,1
5,4,4,38.2921,87.5055,3.65478,19.0379,47.8702,0,38.4391,3.54682,0,5,1,0,0,1,15,9,0,0.6,1,1,0,1,1,1
6,4,4,1.20065,88.3849,2.49747,11.4917,17.3159,0,34.9098,41.5072,0,3,1,0,0,1,9,6,0,0.666667,1,1,0,1,1,1
7,4,4,0.5,88.7258,2.59573,7.05921,35.2171,0,62.5502,17.095,0,6,1,0,0,1,2,1,0,0.5,1,1,1,1,1,1
8,4,4,74.3074,87.0231,3.58813,31.3722,56.2342,0,85.9458,93.2456,0,5,1,0,0,1,14,10,0,0.714286,1,1,1,1,1,1
9,4,4,32.3873,86.0758,3.52647,24.5155,44.3771,0,45.9551,5.80761,0,1,1,0,0,1,11,8,0,0.727273,1,1,1,1,1,1
10,4,4,24.6302,88.8405,3.76441,19.1078,35.3448,0,32.3943,19.3521,0,6,1,0,0,1,11,7,0,0.636364,1,1,1,1,1,1
11,4,4,55.6691,87.6561,2.39476,29.0244,26.4459,0,30.3353,67.6829,0,4,1,0,0,1,17,10,0,0.588235,1,1,1,1,1,1
12,4,4,30.6134,85.8461,3.73407,15.8583,38.384,0,29.5639,17.5085,0,5,1,0,0,1,4,1,0,0.25,0,1,1,1,1,2
13,4,4,140.317,81.9758,4.70125,15.1318,55.3403,0,85.1952,7.29351,0,4,1,0,0,1,15,4,0,0.266667,1,1,1,1,1,2
14,4,4,97.1781,85.54,2.1882,10.0286,33.1236,1,67.6533,21.9726,1,7,0,3,1,0,3,3,0,1,1,1,1,0,1,2
15,4,4,100.975,87.0425,3.52326,32.7352,59.8187,0,90.2276,94.2721,0,6,1,0,0,1,11,3,0,0.272727,1,1,1,1,0,2
16,4,4,25.6989,86.0236,3.5833,8.95977,64.5779,0,3.36146,5.33291,0,4,1,0,0,1,3,0,0,0,1,1,1,1,0,2
17,4,4,51.5769,94.029,1.70386,33.9719,60.4469,0,89.6885,95.5922,0,4,1,0,0,1,6,6,0,1,1,1,1,1,0,0
18,4,4,69.5163,92.9861,2.52195,15.874,53.2729,0,99.9801,68.4387,0,4,1,0,0,1,7,7,0,1,1,1,0,1,1,0
19,4,4,42.6036,89.5139,1.72857,21.0454,55.8845,0,91.0767,12.1082,0,5,1,0,0,1,5,5,0,1,1,1,1,1,1,0
20,4,4,24.0087,91.5631,3.36568,17.218,31.4814,0,81.1182,45.2321,0,4,1,0,0,1,3,3,0,1,0,1,0,1,1,0
21,4,4,26.5189,92.095,2.38373,31.5654,28.4956,0,25.5306,64.6031,0,5,1,0,0,1,3,3,0,1,1,1,1,1,0,0
22,4,4,44.2177,88.6765,3.21628,7.49388,43.8683,0,75.7194,14.4621,0,2,1,0,0,1,5,5,0,1,1,1,1,0,0,0
23,4,4,48.0421,92.1426,1.78135,17.462,51.5158,0,89.2534,16.6377,0,1,1,0,0,1,5,5,0,1,1,0,1,1,1,0
24,4,4,38.3582,90.8123,2.45775,34.4508,37.4587,1,85.5261,61.8763,1,7,0,6,1,0,6,6,6,1,1,1,1,1,1,0
25,4,4,21.4422,92.1137,1.57482,35.2331,33.7449,0,19.8109,65.0778,0,3,1,0,0,1,3,3,0,1,1,1,1,1,1,0
26,4,4,19.4902,92.2193,2.87898,30.273,27.5909,0,25.6396,62.9549,0,1,1,0,0,1,2,2,0,1,1,1,1,1,1,0
27,4,4,33.6195,88.9959,2.14116,18.9004,28.6729,0,40.4412,22.9673,0,5,1,0,0,1,4,4,0,1,1,1,1,1,0,0
28,4,4,57.9722,92.4861,1.53671,15.0721,50.5765,0,34.1836,1.96024,0,6,1,0,0,1,6,6,0,1,1,0,0,1,1,0
29,4,4,15.3514,91.7629,1.46244,18.3717,31.3265,0,47.8505,18.7473,0,3,1,0,0,1,2,2,0,1,1,1,1,1,1,0
30,4,4,9.01661,89.3258,2.62302,23.6382,58.5143,0,99.805,80.7145,0,2,1,0,0,1,1,1,0,1,1,1,1,1,1,0
31,4,4,56.927,94.5951,1.43662,15.9494,36.5392,0,49.5313,86.5362,0,3,1,0,0,1,6,6,0,1,0,1,1,1,1,0
32,4,4,68.9857,89.31,1.96215,29.167,39.4971,0,67.9737,85.1706,0,4,1,0,0,1,7,7,0,1,1,0,1,1,0,0
33,4,4,52.8296,91.7672,1.73768,15.1163,35.5412,0,54.3849,14.7303,0,1,1,0,0,1,6,6,0,1,1,1,1,1,0,0
34,4,4,32.2495,91.1652,2.30743,55.9394,47.8876,1,36.6947,96.0021,1,4,0,7,1,0,7,7,7,1,1,0,1,1,1,0
35,4,4,23.5156,91.6326,1.6695,37.2115,50.6802,0,5.94293,75.0492,0,4,1,0,0,1,3,3,0,1,1,1,0,1,1,0
36,4,4,27.6901,91.4908,2.39008,30.2428,21.4749,0,56.5268,70.4591,0,1,1,0,0,1,3,3,0,1,1,1,1,1,1,0
37,4,4,39.6034,91.9012,2.055,29.9283,28.8254,0,22.67,59.1639,0,3,1,0,0,1,4,4,0,1,1,1,1,1,1,0
38,4,4,67.0018,92.3545,2.24034,8.87262,48.3169,0,14.247,17.5001,0,1,1,0,0,1,7,7,0,1,1,1,1,1,0,0
39,4,4,54.3699,93.6214,1.54541,28.6053,30.3984,0,19.6179,50.9949,0,4,1,0,0,1,6,6,0,1,1,1,1,1,1,0
40,4,4,75.815,90.6476,1.80876,12.2766,15.6414,0,64.4886,44.1066,0,5,1,0,0,1,8,8,0,1,1,1,1,1,1,0
41,4,4,59.2121,93.4667,1.23488,3.16401,34.0391,0,70.6626,22.9498,0,4,1,0,0,1,6,6,0,1,1,1,0,1,1,0
42,4,4,82.1632,92.1913,2.99743,7.86348,46.6752,0,63.4803,5.31376,0,5,1,0,0,1,9,8,0,0.888889,1,0,1,1,1,0
43,4,4,27.0527,94.5654,0.547728,11.1074,47.3412,0,80.4288,13.7333,0,6,1,0,0,1,3,3,0,1,1,1,1,1,1,0
44,4,4,79.2899,87.9142,3.29082,11.2361,16.0045,1,56.0551,35.1852,1,5,0,9,1,0,9,9,9,1,0,1,1,1,1,0
45,4,4,40.6852,88.1483,3.38731,27.8802,22.2456,0,51.2314,72.2115,0,6,1,0,0,1,5,5,0,1,1,1,1,0,1,0
46,4,4,33.4397,92.0109,0.677571,3.74012,31.6713,0,71.848,27.0711,0,1,1,0,0,1,4,4,0,1,0,1,1,1,1,0
47,4,4,14.2521,92.2427,2.83965,15.4393,26.9483,0,46.1701,23.3253,0,4,1,0,0,1,2,2,0,1,1,1,1,0,1,0
48,4,4,27.6006,93.6727,2.17597,15.3267,51.1337,0,6.28699,23.4702,0,3,1,0,0,1,3,3,0,1,1,0,1,1,1,0
49,4,4,54.7565,90.4651,2.15228,21.9372,47.4762,0,96.982,43.1679,0,3,1,0,0,1,6,6,0,1,1,1,0,1,1,0
50,4,4,21.3123,87.2804,3.02767,25.1544,24.0657,0,26.9308,56.8536,0,4,1,0,0,1,3,3,0,1,1,1,1,1,1,0
51,4,4,10.649,90.5679,1.34426,15.7712,51.9176,0,96.392,73.3071,0,2,1,0,0,1,2,2,0,1,1,1,1,1,1,0
52,4,4,49.7768,90.3279,2.2388,27.6242,48.7385,0,3.47166,35.4897,0,6,1,0,0,1,5,5,0,1,1,1,0,0,1,0
53,4,4,82.8744,90.3682,3.58637,22.4041,37.664,0,57.1975,86.9699,0,2,1,0,0,1,9,9,0,1,0,1,1,1,1,0
54,4,4,44.3348,93.533,1.77216,1.22607,34.0888,1,76.5475,28.6161,1,10,0,5,1,0,5,5,5,1,1,0,1,0,1,0
55,4,4,63.9164,92.0805,1.72174,5.40773,32.2426,0,80.973,58.9586,0,1,1,0,0,1,7,6,0,0.857143,1,1,0,1,1,0
56,4,4,29.9191,92.4641,1.48864,22.1376,40.1017,0,48.0779,9.94441,0,2,1,0,0,1,3,3,0,1,1,1,1,1,1,0
57,4,4,11.8693,91.6451,1.9102,16.8655,26.6173,0,41.7693,24.6872,0,4,1,0,0,1,2,2,0,1,1,1,1,0,1,0
58,4,4,63.6374,90.2138,1.29738,19.4669,47.1023,0,96.9411,46.1074,0,1,1,0,0,1,7,7,0,1,1,1,0,1,1,0
59,4,4,70.0434,91.3598,2.39163,31.0407,43.199,0,69.579,88.5073,0,6,1,0,0,1,8,8,0,1,1,1,1,1,0,0
60,4,4,58.2634,89.217,4.30109,20.6734,60.3753,0,90.4494,5.17785,0,4,1,0,0,1,6,6,0,1,1,1,1,1,1,0
61,4,4,21.8272,90.1949,3.2162,31.4205,48.0034,0,3.19069,39.36,0,4,1,0,0,1,3,3,0,1,1,1,0,1,1,0
62,4,4,56.2507,94.814,1.46897,8.47313,40.3647,0,84.8745,70.3243,0,3,1,0,0,1,6,6,0,1,1,1,1,1,1,0
63,4,4,45.9086,91.0644,2.60091,28.8361,30.64,0,19.3766,51.0087,0,5,1,0,0,1,5,5,0,1,1,1,1,1,1,0
64,4,4,63.2999,91.7178,2.31815,12.8453,45.3657,1,70.2084,9.38396,1,8,0,10,1,0,9,9,9,1,0,1,1,1,1,0
65,4,4,67.681,91.2028,3.74862,10.8235,37.1788,0,80.3971,71.4074,0,2,1,0,0,1,7,7,0,1,1,0,1,1,1,0
66,4,4,17.6926,91.8374,2.02193,9.41504,23.938,0,67.5847,33.7578,0,4,1,0,0,1,2,2,0,1,1,1,1,1,0,0
67,4,4,45.6808,94.1905,1.78181,13.2772,13.9526,0,36.0668,49.2631,0,4,1,0,0,1,5,5,0,1,1,1,1,0,1,0
